original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"bulu irung mnh tah kos jembutRT @rizkyfesol: Wew kumis maneh ko d bawa2""@dywindy: Aw aw aw RT @ibrahimraffi1: tumbuh jembut lebat",twitter,1,0,0,0
"@kalengbeer ooh gitu ya. Ane ngepo tl ente gan. Bagus tuh, caritau2 soal khilafah, untungnya apa, dsb. Kl pun harus jd Islamphobic, ateis...",twitter,0,0,1,0
"Edy Tansil Al Wahaby!
Garong Super Kakap kebanggaan cina komunis!
Disusul CINA GARONG BLBI-Century-RSSW-eKTP pengkhianat bangsa!
Ganyang!!! pic.twitter.com/N5sdnURk7E",twitter,0,1,1,1
@dwipules wah parah usir jauh jauh temen lu gih wkwk . *soktauoranggwlagimaeninisamadiayeee asalkan jng jadi orang kaFIT *eh kafir kale wkwk,twitter,0,0,0,0
"Duh enak bgt kemareng abis ngentot sma temen , rasa nya pengen lagi tapi nyari yg kontol nya lebih besar , biar enak di Sepong",twitter,1,0,0,0
@ShelaPenjilat shhhh ahh .. Uda masuk nih say..Ahhh sshh uuhh anget say..Memek kamu msh sempit..Sshhh uuhh yeess *sambil digenjot agak cpt,twitter,1,0,0,0
mau kubuat gedek lagi looh RT @anggikmbem: iya pandu pun T.T jadi gedek gini kan ah RT @congsay: jgn sukak kali remas tetek nduRT @siipandu:,twitter,1,0,0,0
Iya lah beb perawan nih :p pelan2 beb aaauuu saaakiiitt beeb aaauuu RT @Rangga_029: @vindyy_ iya sayang uhh sempit nyaa memek mu,twitter,1,0,0,0
Darimana papua saudara anda??? Jangan ngaku ngaku!! Saya sbagai asli papua ga sudi bersaudar sama umat ulama monyet suci pintu surga,twitter,0,1,0,1
Couple Anak SMU Abg Asyik Ngentot Dalam Van Memek Basah: Couple A&#110ak SMU A&#98g Asyik Nge&#110tot &.. http://bit.ly/EyUYH,twitter,1,0,0,0
"Polisi Harus Mencari dan Menangkap Pelaku Penyiram Air Keras Ke Wajah Novel Baswedan!
•pic.twitter.com/0qOGmxFrXY",twitter,0,0,0,0
"@Metro_TV ayo lah negara2 besar islam, kita perangi israel. Gak tau org lg puasa di bunuh!! Dasar kafir!!",twitter,0,0,0,0
Ganyang partai Cina @psi_id ...bos nya selingkuh dg Ahok ...dosa nikmat @TsamaraDKI #gantipresiden2019...@astratoljomo @pojokmojokerto @JCI_Mojokerto @LapasMoker @MahasiswaAE @MISezMadiun @RadioGeFM @madiun @pemkotmadiun_ @LANTASKOTAMA @MadiunFootball @StandUpIndo_MN @JCI_Madiunhttps://twitter.com/IreneViena/status/1019215199306375168 …,twitter,0,1,1,1
"""Undangan Reuni Akbar 212""

Saya sangat berharap untuk bisa ikut hadir pada acara reuni akbar 212 bersama Umat Isam. Namun, jika saya berhalangan hadir, maka Umat Islam harus tetap hadir dengan Tertib, Aman dan membawa kedamaian.pic.twitter.com/dE9jOIi3oI",twitter,0,0,0,0
Ahmad Dhani plonga - plongo dan menuntut jawaban bagaimana caranya sistem khilafah diterapkan. Saya rasa dia harus kembali ke kandangnya sebagai musisi daripada semakin nampak ketidaktahuannya. https://twitter.com/Abdalabs/status/1035209371393769473 …,twitter,0,0,0,0
"Usir si kafir harbi komunis ahok dari Jakarta""@dakwatuna: DPRD DKI Akan Tentukan Nasih Ahok dalam Satu Bulan http://dlvr.it/8jSktX  #Daerah""",twitter,0,1,1,1
film LOST IN PAPUA gak di tayangkan. iihh sumpah goblok bgt tuu lembaga sensor  film indonesia. klu fim jupe yg gak jls bsa di tayangkan ??,twitter,0,0,0,1
"masa sama"" kafir gatau sih hahaha RT @fachriardiyans: Lagi dan lagi,israel menyerang gaza. Sebuah camp pengungsian di bom pesawat temput. M",twitter,0,1,1,1
#3 dikatakan mati syahid jika terbunuh saat melawan org kafir. Berarti bom bunuh diri tdk bs dikatakan mati syahid. Wallahu alam.,twitter,0,1,1,1
"@adiwena gmn klo org btawi d jkt,jg nahan bule disini,kalo pirang,mata biru,dan dr eropa brarti kumpeni,rampok,kafir,jd usir ja.gmn tuh wir?",twitter,0,0,1,0
"Khilafah solusinya :D RT @THlNKWL Kalo bisa milih sih inginnya BBM gratis, tapi kan harus menerima realita pic.twitter.com/XFa8hJlTWX",twitter,0,0,1,0
"Diam la fit,telpon aja la yg d papua sanah.wwkwkw..RT @Fitriwoi: Buat apa sih msi ada kata sayang, kan udh pisah ... http://m.tmi.me/KVhBV ",twitter,0,0,0,0
48. Jika di jaman khilafah ada kafir zimmi yg harus bayar pajak thnan & sulit akses pd kekuasaan mk di negri sekuler kita adlh mukmin zimmi,twitter,0,0,1,0
Emang lo mau dimana? Papua ya? RT @resitaaa: Kan kuliahnya nanti beda2 -_-' RT @orianshorii: Tinggal aja satu kontrakkan biar gak pisah RT,twitter,0,0,0,0
Minum kencing unta harus sambil duduk jgn berdiri. Baru itu 100% syari. Jgn lupa @bachtiarnasir bikin videonya lg sambil teriak2 khilafah.,twitter,0,0,1,0
"Gw jg dpt! Mang beneran ye? Ckck RT @Miss_LW: Gw dapet bbm katanya ada yang mau ganyang cina,bumi hanguskan n usir cina tgl 13-14 nanti...",twitter,0,1,1,1
"Teman2 'salafi/wahabi' yg men-dewakan khilafah islam versi sgt radikal saja, msh paham klo ada hukum di negeri ini yg ttp harus dipatuhi :)",twitter,0,0,0,0
"3. Tetapi ledakan disana adalah ledakan rudal,roket,bom,tembakan dari tank"" Bangsa Kafir,ISRAEL yg sewaktu"" bisa menghancurkan bangunan"" itu",twitter,0,1,1,1
"Sedih, dah sama2 orng islam sendiri bertelagah dgn orang islam, sampai orng kafir mengaku islam bom orng tgh solat jumaat dikatanya jihad..",twitter,0,0,0,0
"Sungguh Mulia sikap Rosullh,, ditindas, dsakiti, dihina, d usir dr Mekkah tidk membuatnya sakit ht n balas dendm terhd kafir quraish, (cont)",twitter,0,0,1,0
"Au menan teng ""@imrondhers: Si bonteng ngentot?? Bonteng mah kan artinya timun pel ?? ""JayaOon: Ngentot si bonteng ! Pengen muntah gua !""",twitter,1,0,0,0
"Iss gatal kali uda tepok aja mel maen remas remas aja yaa hahaRT @supersemel: Via tengokla ni, maen tetek (cont) http://tl.gd/2f8jp5",twitter,1,0,0,0
Haha oma nya dia gombal.. RT @chairizmeizz: Biasa kerja.a cina sbelum tidur menggombal dlu RT @uhiiuhii: ganyang (cont) http://tl.gd/97ol8f,twitter,0,0,0,0
weitzzzz.. ngeriiii.....RT @RendyNoorAvie: Pantes papua mau pisah..lawong SDA nya cma di ambil dan buat bangun di jawa saja.. #merdekandasmu,twitter,0,0,0,0
"Sy ga mau kaka, dan ga ngerti juga RT @riskand Pada pengen banget papua pisah ya? Kayak ngerti aja apa perkaranya",twitter,0,1,1,0
"Rudalnya aku maasuk ke gawang memek sempit kamu""@CecilyAnggraeni: Ribut amat, ampe kaget bilang ""GOL"" itu yg gol siape sih? Ke gawang siape?",twitter,1,0,0,0
"@amaliapizzati tapi kemana i di posin nya?memang aturannya gitu, tp bktinya Papua malah makin knceng aja pgn pisah, gr2 sdkit ""diperhatiin""",twitter,0,0,0,0
"RT @wirzrawk: aku suka twit e arek iki RT @enengkarin: heh, mulutnya di kontol dong kalo ngomong | “ wirzrawk: kalo memek memek udang kua",twitter,1,0,0,0
"#biadab RT @hennygede Miris nton khazanah di trans tv,umat islam yg jd minoritas di negara2 kafir pasti di zalimi,dilarang ibadah,di usir,",twitter,0,0,1,0
"Woalah. Emang kok, pandangan e nang FB juga ngono kui. Aku ga ngerti, maksudnya mereka khilafah trus kita harus ikut ke kholifah siapa?",twitter,0,0,1,0
2. (dari bbs) Atau gagasan negara-bangsa itu bid'ah dan sbg gantinya kita harus mengembangkan gagasan khilafah universal lampaui itu semua?,twitter,0,0,1,0
"RT @sudjiwotedjo: Sama dgn Papua, kalau warga Sumatera akan lebih hepi dan makmur jika pisah dr NKRI, lepaskan saja #sikap",twitter,0,0,0,0
Gak sebut cina ya (¤˘⌣˘)┌┛☆)`з’) hhaa :p RT @IrwanSitaba: Lestarikan cina dan korea \(ˆ▿ˆ)/ RT iyayayadd: Ganyang pak kiki \(´▽`)/ hahaa :p,twitter,0,1,0,0
@jonru mengkritik lah pi juga harus mencerdaskan umat kasih solusi.. dan tak ada solusi lain selain solusi Islam yaitu khilafah,twitter,0,0,1,0
"Khilafah harus segera tegak. Bukan sj umat Islam yg mmbthkannya. Dunia mbthkannya.

Krn dunia butuhkan potret Perang yg jd teladan",twitter,0,0,1,0
"Amazing tits

http://bit.ly/2OjnVrJ 
#memek #ngentot #sangek #enak #kontol #abg #pentil #payudara #blowjob #bokep #bokepsemi #bokepindo #ngewe #sepong #amoy #enak #bispak #bisyar #lonte #jablayhttp://turk.aflam-king.com/15.html ",twitter,1,0,0,0
"Bagi saya beliau itu ustad yg tulus menyampaikan pendapatnya. Meski saya juga nggak setuju dengan pendapatnya soal khilafah, bagi saya, beliau adalah ulama baik yg tetap harus saya hormati.",twitter,0,0,1,0
"Mendengar fatwa Somad ttg bom bunuh diri, teroris Indonesia jelas akan makin yakin mereka benar2 jihad mati masuk surga.

Kan NKRI bagi mrk pemerintah kafir,thogut, MUSUH ISLAM yg hrs diperangi utk mendirikan Daulah Islamiyah, Khilafah.",twitter,0,0,1,1
"sipilnya israel beda indonesia “@HardiansahHz: bom syahid di indonesia atau palestina sm aja kang, yg bedakan buat kafir atau warga sipil",twitter,0,1,1,1
"#katanya angkatan laut Indonesia nmr 1 dunia, mcm mana persiapan kpl induk cina di pulau natuna?BRAVO ANGKATAN LAUT INDONESIA. @GANYANG CINA",twitter,0,1,1,1
"Kurang, ada suara monyet juga xD wkwkwk RT @_fikaks: Ini lagu Shout Out suasananya kayak dipedalaman Papua gitu ada sua http://mtw.tl/lnbmh1",twitter,0,0,0,0
"Sapi : Coba elo bayangin,ampir tiap ari susu gw di elus2, dipencet-pencet, diremas-remas, tapi manusia durjana itu ga pernah nikahin gw",twitter,1,0,0,0
"#TUTUP, CABUT & USIR TENAGA KERJA CINA, ATAS PERUSAHAAN CINA YG LARANG SHOLAT DI SELURUH INDONESIA, KITA TDK BUTUH INVESTASI  CINA KAFIR!!",twitter,0,1,1,1
"@memeksange692 ouh ouh..say km sangar ih di ewe kontol aku..maaf yh say klo toket n memek km perih n merah2,aku terlalu agresif..",twitter,1,0,0,0
"Tante aq sabunin, aq jilatin vagina nya ya?? Aq remas susu nya,, gmana tante?RT @tantesofi: Waktunya mandi mandi  http://mypict.me/mcD86 ",twitter,1,0,0,0
Pak @basuki_btp saya hanya bantu menyampaikan. Sbg orang2 di sekitar Pak Ahok bisa menyampaikan ke beliau. @kurawa. #BlusukanAhok #Gue2,twitter,0,0,0,0
"A: penggusuran tidak manusiawi, tolak!
B: Itu harus dilakukan
bla bla bla
Lalu HTI datang ... ""Khilafah Solusinya!""
A dan B pingsan!!! ",twitter,0,0,1,0
Calon  Menantu Kehangatan ML >https://s.id/2ahYL < #Vcs #Ps #Cs #Bokep #bokepbarat #bokepjepang #bokepindonesia #ngewe #Memek #Kekinian #hitskekinian #Bugil #Seksi #videobokep #videohot #mesum #Tantegirang #Brondong #memekbasah #cewek #dagelan #kondom #crot #sangekpic.twitter.com/sjWebRgCyl,twitter,1,0,0,0
"Dan,,,CD bs mlorot sendiri""@TanteSumbar: Cewek itu klo udah sange banget, cuma ciuman aja juga udah bikin memek basah. #RahasiaCewek""",twitter,1,0,0,0
"Partner sex, partner 3some. Buat wanita yang ingin birahinya terpenuhi. Chat WA 08813508647
#gigolo #gigoloindonesia #tantesurabaya #ngentotjanda #MEMEKBASAH #memekabg #memektembem #3somesurabaya",twitter,1,0,0,0
"Bagaimanapun khilafah adalah produk sejarah Islam, dan kehancuran Khilafah karena konspirasi barat, kalo Islam ingin kembali menguasai dunia, tegakkan Khilafah",twitter,0,0,1,0
"eh monyet goreng!! suka2 gw dong.. wkwkw. RT @reinhardkadmaer: @s1ngg1h eh babi panggang, loe tuh yang ke papua... ngincer babi! ahahahha",twitter,0,1,0,1
"RT @kikishuda: Jngn kau senang dpt cewe yg pinter nyepong , karena kemungkinan min 2 kontol yg udh di sepong nya.",twitter,1,0,0,0
"@Carlasayang peluk dari belakang, buka gamis Carla buka celanaku. Aku gesek kontolnya ke belahan memek Carla dari belakang. Cium mesra bibirnya sambil remas susu montoknya mmuuach",twitter,1,0,0,0
"""@Ananda_harahaP udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.""",twitter,0,0,0,1
"HahahaRT @LandinoAs: Aku punya monyet kecil , kuberi nama landi . Yg kudapat dari kawan , beli dari pulau papua . Monyet monyet monyet landi",twitter,0,0,0,0
"Memek yang sudah ngeluarkan 2 anak ini terasa masih sempit ketika 2 jariku kumasukkan ke dalam memeknya,, ibu kos kupun mendesah panjang",twitter,1,0,0,0
"Iblis provokator PEMFITNAH Ulama pake potongan video.GakNgerti sjrh Islam.

https://twitter.com/anwar_pakubung/status/950033022081933313?s=09 …
Ngaku ustad pelecehan nabi
Katanya nabi blm tegakan islam yg rahmatan lil alamin, & tegak ketika khalifah tegak.
Hmmm sales hti khilafah  nyamar nu.
Lht Tweet @anwar_pakubung",twitter,0,0,1,0
"Kalo itu baru dicukur fah, biar makin lebat RT @halifuck: kalau jembut udah tumbuh rul? RT @Barirul: Alhamdulillah baik pe. Pe kumis gue ga",twitter,1,0,0,0
"TOLONG.. umat muslim yg ada di myanmar, mali, palestina, suryah, dn negeri2 muslim lain.. yg di usir, dibantai, dn dbunuh oleh orng2 kafir.",twitter,0,1,1,1
"Woiii TOLOL...elu tadi kirim gambar hoax GOBLOK!!!
Kalo berita ini bisa salah bisa benar...tapi berita ini juga bukti bahwa kebijakan BBM 1 harga sudah berlaku di Papua...
Mungkin dalam pelaksanaan ada oknum yg nakal n butuh pengawasan...",twitter,0,0,0,1
"@adyaksyah seandainya aja mandiri papua msih di bwh nya area makassar, mnt ke sna aq,skrg udh pisah ewkekwkke , kubelikan koteka nnti kmu :D",twitter,0,0,0,0
"Ingat musuh pancasila dan islam tsb saat ini sedang mrk dorong untuk menjadi gub dki jkt ""usir cina pki dan kafir tsb dari ibukota""",twitter,0,1,1,1
"Kdg2 tuh, aku rse, kau ckp psal dri kau....sedar ke x bro?...stakat sembang lebat, jembut ak pon bleh sembang lebat cmtuh...",twitter,1,0,0,0
RT @Brani2000: Pilkada di Beltim di kampung sendiri ahok hanya 33% suara. Di Babel kalah telak. Pilkada di DKI? paling cuma 3% suara,twitter,0,0,0,0
@lolitagina aku jilatin miss V kamu yup...Trus naik keatas ke puting susu kamu...Aku lumat yup... Tangan kiri aku remas-remas payudara kamu,twitter,1,0,0,0
Siap2 gw pelorotin celana lo dep wkwkwk RT@idepsoraya: Breaking news: Hari ini Gorila Papua @giapribadi masuk Ibukota! Beware!,twitter,0,0,0,0
@idabispakindo mana ni ida blsan sms ny ud aku sms kmuu tuuu. sange berat ni tungguin kmu. kontol aku ud siap bwt kmu sepong emmm,twitter,1,0,0,0
"Word RT @ulil: Mestinya situs2 milik HTI yg menyerukan negara khilafah harus ditutup, kalau pake Pasal 3 UU 36/1999.",twitter,0,0,0,0
Yah gw mau ngewe jg lah!hahahhaRT @iheartDHCN: Kawinin bunda maria aja. Bahkan tanpa ngewe lo punya anak.RT @iankleimer: Pengen punya an ...,twitter,1,0,0,0
"Question
Utk yg anti khilafah : buruknya khilafah itu di mana & apanya,jk di katakan akan mengganti pancasila itu bgmn caranya ?
Unk yg se7  khilafah ; jika khilafah tdk bertentangan dengan pancasila trus knapa harus khilafah pake aja pancasila yg sdh ada skrg",twitter,0,1,1,0
"@novri75 @pradhana_adi @zuhairimisrawi btl skli, yg tdk sphm brrti dia kafir ktk kafir darahnya halal ktk hll mka bom n pmbnhn lgkh terakhir",twitter,0,1,1,1
"Pas nyetir gw pernah diumpat ""GOBLOK"" oleh #voorrijder yg mengawal #pejabat #militer di #Papua!tiap pagi dan sore mreka dikawal macam raja!!",twitter,0,0,0,0
Janganlah menjadi KERTAS yang tidak akan kembali sempurna ketika di Remas. Jadilah TETEK walaupun di remas akan tetep indah dan nggemesin ,twitter,1,0,0,0
"Yg lucu adl, ktika ada yg ngasih caption gini ""ayo jihad! Bunuh semua kafir!""
Wakakakakakakakakaka... Aselik bikin ngakak!",twitter,0,0,1,0
"@ps_soloraya dn selama ini bigot menabur bibit fitnah, blng mau ngebom lah, kafir halal darahnya lah. giliran ada bom bnran mrk kena batunya",twitter,0,1,1,1
"Woei,cina cui bukan malaysia haha..RT @bennywijaya: Tak ganyang kowe, Yo...RT @yumelia: LOLssss RT @bennywijaya: Pengkhianat leluhur...haha",twitter,0,1,1,1
ayo bom bunuh diri pas jumatan bsok RT @azkirawk: Yu ah kita jihad RT @Panca0kta: we will not go down in daci tonightRT,twitter,0,0,1,1
"+1RT @irhamni_ali: @marijoes komunis emang masih laku? china aja udah males, khilafah gak jelas ?ya udah neolib aja mau gak mau harus mau :D",twitter,0,1,0,0
"Min cara lu ngebandingin kasus ini gak apple to apple. Kenapa gak lu bandingin palestina sama papua aja? Oh ya, lu udah buat apa nih buat papua berhubung deket. Lain kali kalo posting otaknya dipake, hatinya juga dipake ya. Jangan terlalu goblok amat soalnya lu emang udah goblok.",twitter,0,0,0,1
@fahmiabuazzam1 biar aja biar tai nya kena bapak lo itu ya. Loh tuh kan gak suka sm ahok jadi biar loh sm bpk loh sm ibu loh kena tai nya.,twitter,0,1,0,1
Masih suka kebayang orang-orang yg karena kasus Ahok jadi semudah itu mengancam mau ganyang Cina & ngomong kalau darah orang kafir halal ,twitter,0,1,1,1
*sodorin BOM* RT @zavi_khaerul: pohon Natal di setiap rumah kafir d tempat ane cukup banyak populasi kristen satu kelurahan 2 gereja katolik,twitter,0,1,1,1
"https://twitter.com/irwank2k2/status/947118900830806017 …

Bagian kedua

https://twitter.com/irwank2k2/status/928833928147775488 …
Knp sampai harus ada FramingJAHAT/FITNAH thd Khilafah?
https://twitter.com/irwank2k2/status/900379870407962624 …
Bag-6b #SihirTaliKECIL |
FITNAH/FramingJAHAT thd Khilafah shg Umat Islam dibuat takut membahas nya https://chirpstory.com/li/366851 ",twitter,0,0,1,0
I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT,twitter,1,1,0,1
wkkwwkwkkwk kok ada teroris mau begal.. ngawur anda pak polisi bikin ngakak. giliran org kafir yg bom mall 2x kok di anggap kriminal.,twitter,0,1,1,1
kan udah ada di NTT... PAPUA.... SULUT... BALI..SESUAI AGAMA MASING MASING KAN.... GITU JUGA WALIKOTA DAN BUPATI... GOBLOK LU DI PIARA,twitter,0,0,0,0
"Susu bisa? RT ""@WOWFakta: Jk kmu mrasa mau pingsan, segera remas benda apa sj yg ad di dekat kmu, u/ mlenturkn otot shg bs menaikkn tekana",twitter,1,0,0,0
"Pembubaran HTI, adalah Pelanggaran HAM!
Umat Islam Harus Bersatu, Menolak Pembubaran Ormas Islam Manapun.
•pic.twitter.com/d5KT0nuMYi",twitter,0,0,0,0
@renna182 ayo jawab dulu pertanyaan gua. Yg mana twit gua yg suruh bunuh org kafir? Koq lu nuduh begitu? Enggak bisa jawab? Lol,twitter,0,0,0,0
"""@savicali: Jika mkn bnyak org terobsesi ""mati syahid"" dg cara membunuh mrk yg ia anggap kafir lwt bom bunuh diri, apa jadinya wajah dunia?""",twitter,0,0,0,0
Apa tnggapan anda @FPIYeah ?? Memang patut kan org kafir dibom??RT @kompasdotcom: Korban Tewas Bom Malam Natal 86 Orang http://bit.ly/dMsJq6,twitter,0,0,0,0
"LoL “@iwanagustian: Sapi : Coba elo bayangin,ampir tiap ari susu gw di elus2, dipencet-pencet,diremas-remas,tp mnusia ga pernah nikahin gw",twitter,1,0,0,0
RT @Agamajinasi: Orde lama: semua salah komunis! Bantai komunis! | Orde baru: semua salah cina! Ganyang cina! | pemerintah gak pernah salah.,twitter,0,1,1,1
"Ayo lampiaskan nafsu jihad di gaza lgsung msk surga ""@VIVAnews: Rudal Israel Bunuh Komandan Hamas http://tinyurl.com/cg9ru78 ""@hafidz_ary",twitter,0,0,0,0
Yg no.1 nih ngomongin hal yg di luar program mulu ya. Ngga ada bhan ya bwt serang lawan.. Cape dehh! #DebatFinalDKI #DebatFinalPilkadaJKT,twitter,0,0,0,0
jembut mu bau. klo aku harum boy RT @zainfachri: Kya jembutku RT @nikooney: bah lebat sudah ini RT @insanPhD: Dan panjangin dulu RT,twitter,1,0,0,0
taudah jadi pengen salty ff yg inti ceritanya cuma ngentot ewe sama ngomong kasar readersnya bejibun meanwhile ff yg alurnya jelas bagus dan tydac terduga malah ratusan doang,twitter,1,0,0,0
"IKHLAS
""Berapa banyak penanam buah tak merasakan ranum manis buahnya, akan tetapi anak cucunya yang menikmatinya. Begitulah perjuangan.""
•pic.twitter.com/LF7LDcop8r",twitter,0,0,0,0
"@_Rofi mana ada rop, jabatan itu sebaik2 persusuan dan segetir2 penyapihan *bener gak sih maka dari itu tegakan khilafah *mendadak HTI",twitter,0,0,1,0
Hanya demi nafsu dirikan khilafah lantas mengkerdilkan Nabi SAW. Astaghfirulloh.. Sedangkal itukah otaknya dlm memaknai Rahmatan lil 'alamiin.. *sedih  https://twitter.com/AfifFuadS/status/950778383801053184 …,twitter,0,0,1,0
"Makanya gua bilang elo GOBLOK!!
Yang mahaL d Papua itu d eceran TOLOL!!!
Bukan di Pertamina...
Paham Lo kambing congek!!??? pic.twitter.com/U1KfEhP3mK",twitter,0,1,0,1
Saya bangga dg NU. Ormas besar yg tak pernah menuntut RI harus jadi negara khilafah RT @republikaonline: Jalan Panjang Nahdlatul Ulama ...,twitter,0,0,1,0
Kadang2 cwo.a juga yg anjing ! Ninggalin anak dan istri cma demi cawe pnghibur yg memek.a lbih sempit dri istri.a !!!,twitter,1,0,0,0
"Cerita 17 tahun cerita dewasa remas susu keluar asi: Cerita 17 tahun,3gp porno dan foto bugil terbaru hanya ada ... http://bit.ly/gkaDdE",twitter,1,0,0,0
Cwe sange yg mau dipuasin abg wa aj 082221730741 #kontolgede #gigolojogja #abgsange #kontol #kontolngaceng #jembutlebat #eksib #azar #vcs #videocallsex #bokepindo #bokepasia #kontolhot #omsange #cowosange #porno #sarkem #gigiloindonesia #sex,twitter,1,0,0,0
"""tapi kalah menang itu biasa. kekuasaan ada di tangan tuhan, asal bapak ahok tidak menjual iman pak ahok dengan jabatan""",twitter,0,0,0,0
